sample_id,predicted_class,entropy,normalized_entropy,key_norm,cross_level_response_mean,cross_level_response_variance,z1_magnitude,z1_d0,z1_d1,z1_d2,z1_d3,z1_d4,z1_d5,z1_d6,z2_magnitude,z2_d0,z2_d1,z2_d2,z2_d3,z2_d4,z2_d5,z2_d6,z3_magnitude,z3_d0,z3_d1,z3_d2,z3_d3,z3_d4,z3_d5,z3_d6,z4_magnitude,z4_d0,z4_d1,z4_d2,z4_d3,z4_d4,z4_d5,z4_d6,label,error
dermamnist_id_007715,5,0.1569898120415099,0.08067680417707067,1.0,0.054460033832583576,0.0015683138976339936,0.09484046697616577,-0.02155219577252865,-0.05117960646748543,0.039978593587875366,-0.046942681074142456,-0.041014522314071655,-0.0013685263693332672,0.020613055676221848,0.09141433238983154,-0.022471386939287186,-0.05024351924657822,0.03692498803138733,-0.0444658063352108,-0.039059899747371674,-0.001668617594987154,0.021402880549430847,0.027766089886426926,-0.007054440211504698,-0.01529064029455185,0.010716736316680908,-0.013697722926735878,-0.01207752712070942,-0.000847055169288069,0.0061908564530313015,0.0038192460779100657,-0.0009859802667051554,-0.0021013834048062563,0.0014888581354171038,-0.0019071712158620358,-0.0016168169677257538,-0.00014308429672382772,0.0008426744025200605,5,0
dermamnist_id_005326,5,0.1438744087820444,0.07393682018252053,1.0,0.055349196889437735,0.0016450320018460618,0.09834480285644531,-0.023208951577544212,-0.05255766212940216,0.041478101164102554,-0.04785648733377457,-0.04345478117465973,-0.0008457211661152542,0.021703172475099564,0.09154714643955231,-0.022619236260652542,-0.05023755505681038,0.03698450326919556,-0.044415831565856934,-0.03925884887576103,-0.0015814275247976184,0.021472308784723282,0.027698228135704994,-0.007043203338980675,-0.015249080955982208,0.010690528899431229,-0.013658242300152779,-0.012056098319590092,-0.0008398214704357088,0.006177449598908424,0.0038066101260483265,-0.0009833357762545347,-0.002093939809128642,0.001483989879488945,-0.0019001973560079932,-0.0016123473178595304,-0.00014218490105122328,0.0008401739178225398,5,0
dermamnist_id_000010,5,0.16496430430179365,0.0847748825308709,0.9999999403953552,0.05443280970212072,0.001567331543714111,0.09478864818811417,-0.021584251895546913,-0.05097813904285431,0.04009290784597397,-0.0467379093170166,-0.04118257388472557,-0.001355240005068481,0.020749039947986603,0.0913914367556572,-0.02247190847992897,-0.05020708963274956,0.03693300485610962,-0.04443414509296417,-0.03907359391450882,-0.001670141238719225,0.021416857838630676,0.02773444540798664,-0.007046594750136137,-0.015272132121026516,0.010705431923270226,-0.013681098818778992,-0.012064825743436813,-0.0008462470141239464,0.006184830330312252,0.003816708456724882,-0.0009853346273303032,-0.00209988234564662,0.0014879901427775621,-0.0019057674799114466,-0.0016158854123204947,-0.00014300135080702603,0.0008421844686381519,2,1
dermamnist_id_000519,5,0.19756800023188278,0.10152986782447108,1.0,0.0534797249129042,0.0015012693296701368,0.09203220903873444,-0.020723998546600342,-0.04977111145853996,0.03892162814736366,-0.04577302932739258,-0.03949012607336044,-0.0014166239416226745,0.019792407751083374,0.09057334810495377,-0.02224106155335903,-0.04980172589421272,0.03659837692975998,-0.044094786047935486,-0.03864870220422745,-0.0016781475860625505,0.021173682063817978,0.02752426639199257,-0.006991538219153881,-0.015158402733504772,0.010623997077345848,-0.013580843806266785,-0.011969471350312233,-0.0008414670592173934,0.006135268602520227,0.003789076115936041,-0.0009781265398487449,-0.002084840554744005,0.0014771763235330582,-0.001892390544526279,-0.0016037492314353585,-0.00014211318921297789,0.000835707294754684,5,0
dermamnist_id_006106,5,0.17715215745208662,0.0910382000618524,1.0,0.05499378574313596,0.0016111714484101588,0.09674593806266785,-0.022454120218753815,-0.051863014698028564,0.040876902639865875,-0.04746033251285553,-0.042269736528396606,-0.0010546182747930288,0.021320614963769913,0.09162888675928116,-0.022586233913898468,-0.05030829459428787,0.03702792897820473,-0.04451083764433861,-0.03921715170145035,-0.0016196263022720814,0.021491875872015953,0.02777997963130474,-0.007061156444251537,-0.015295743942260742,0.010722838342189789,-0.01370125263929367,-0.012087253853678703,-0.0008444901322945952,0.006195889785885811,0.0038203385192900896,-0.0009865894680842757,-0.002101725898683071,0.0014894211199134588,-0.001907301601022482,-0.0016176539938896894,-0.00014285137876868248,0.0008432019967585802,5,0
dermamnist_id_007904,5,0.15163091184686878,0.07792287425011966,1.0,0.054711785342078656,0.0015855705620292184,0.09549617022275925,-0.021895751357078552,-0.05147057771682739,0.04021763801574707,-0.047124266624450684,-0.041473910212516785,-0.0012959332671016455,0.02075943350791931,0.0916893482208252,-0.022568324580788612,-0.05038515850901604,0.03702840954065323,-0.044579099863767624,-0.03920530155301094,-0.0016606167191639543,0.02146461233496666,0.027833223342895508,-0.00707295723259449,-0.015327000059187412,0.0107420664280653,-0.01372998021543026,-0.012108361348509789,-0.0008485320140607655,0.0062054721638560295,0.003828399581834674,-0.0009885146282613277,-0.002106309635564685,0.0014923526905477047,-0.0019116909243166447,-0.0016208782326430082,-0.00014341354835778475,0.0008446590509265661,5,0
dermamnist_id_007295,5,0.16352302189517443,0.0840342098912226,0.9999999403953552,0.05435535445576534,0.0015594875635563778,0.09437743574380875,-0.021381929516792297,-0.05088518559932709,0.03989057242870331,-0.04676361754536629,-0.04073718935251236,-0.001395139959640801,0.020519571378827095,0.09144899994134903,-0.022471029311418533,-0.05025752633810043,0.03695358708500862,-0.044493623077869415,-0.03905974328517914,-0.001678311382420361,0.021410811692476273,0.02777303010225296,-0.007055575028061867,-0.015294348821043968,0.01072021946310997,-0.013701807707548141,-0.01207953505218029,-0.0008479203097522259,0.006192427594214678,0.003821952035650611,-0.0009866268374025822,-0.0021028791088610888,0.0014900192618370056,-0.0019085777457803488,-0.001617839210666716,-0.00014324640505947173,0.0008432291797362268,2,1
dermamnist_id_002397,5,0.15461708302132002,0.07945746266670248,0.9999998807907104,0.05442958738422021,0.0015670558482009656,0.0948554202914238,-0.021473277360200882,-0.05120709910988808,0.03976594656705856,-0.04692253842949867,-0.04125431180000305,-0.0015608853427693248,0.0206608884036541,0.09130629897117615,-0.02243524044752121,-0.050187841057777405,0.036849167197942734,-0.04440627992153168,-0.03904713690280914,-0.0016911309212446213,0.021386049687862396,0.027741631492972374,-0.007047794759273529,-0.01527725625783205,0.010705634951591492,-0.01368537824600935,-0.01206861063838005,-0.0008475284557789564,0.006185651756823063,0.0038149987813085318,-0.000984790502116084,-0.0020990311168134212,0.0014869299484416842,-0.001905044773593545,-0.001615326153114438,-0.00014306360390037298,0.0008417663630098104,5,0
dermamnist_id_003722,5,0.13982735728374476,0.07185704712605932,0.9999999403953552,0.055200926726683974,0.0016270155849143746,0.09739203006029129,-0.022312965244054794,-0.052329979836940765,0.040690913796424866,-0.04785024747252464,-0.042876530438661575,-0.0015867372276261449,0.02150816097855568,0.09177932143211365,-0.02258838340640068,-0.050407178699970245,0.037016935646533966,-0.044589973986148834,-0.03933538869023323,-0.0016919552581384778,0.02153300866484642,0.027809452265501022,-0.007066693156957626,-0.015312529169023037,0.010730630718171597,-0.013716422021389008,-0.012102643959224224,-0.0008490771288052201,0.0062026106752455235,0.003822903148829937,-0.0009868853958323598,-0.002103174105286598,0.0014897874789312482,-0.0019087351392954588,-0.0016192655311897397,-0.00014342146459966898,0.0008437876822426915,5,0
dermamnist_id_003055,5,0.1947128803189067,0.10006262643392581,0.9999998807907104,0.05446057522203773,0.001570711613413092,0.09496596455574036,-0.021841423586010933,-0.05097014456987381,0.04024677723646164,-0.04670435190200806,-0.04134375974535942,-0.0011472559999674559,0.020780015736818314,0.09135565906763077,-0.02249106392264366,-0.05017269030213356,0.036930106580257416,-0.04440085217356682,-0.0390700101852417,-0.0016404679045081139,0.02140757441520691,0.027708059176802635,-0.007041323930025101,-0.015256805345416069,0.010695778764784336,-0.013667277991771698,-0.012054111808538437,-0.0008438863442279398,0.006178858689963818,0.003812618087977171,-0.000984484562650323,-0.0020975288935005665,0.0014864986296743155,-0.0019036424346268177,-0.0016141838859766722,-0.00014270178508013487,0.0008412691531702876,0,1
dermamnist_id_005147,5,0.15499478166831832,0.07965156137531021,1.0,0.053726622893009335,0.0015175384492456872,0.09275786578655243,-0.020805513486266136,-0.05022156238555908,0.039146557450294495,-0.046155888587236404,-0.0398138202726841,-0.0015225118258967996,0.019966725260019302,0.09075459092855453,-0.022273749113082886,-0.04990888386964798,0.036663834005594254,-0.04418293759226799,-0.03872782364487648,-0.0016889877151697874,0.021220600232481956,0.027595413848757744,-0.007009116932749748,-0.015198051929473877,0.010651186108589172,-0.013615760952234268,-0.012000422924757004,-0.0008438107324764132,0.006151383742690086,0.0037986210081726313,-0.000980468699708581,-0.0020901807583868504,0.001480834442190826,-0.0018971392419189215,-0.0016077883774414659,-0.00014250485401134938,0.0008378827478736639,4,1
dermamnist_id_000799,5,0.17266402966022323,0.08873175862927019,1.0,0.054682848625816405,0.0015853901624281802,0.09556734561920166,-0.021944500505924225,-0.05138591676950455,0.04041169583797455,-0.04715324938297272,-0.04142111539840698,-0.0011707901721820235,0.020914852619171143,0.09155698865652084,-0.02253580093383789,-0.05029325187206268,0.037002112716436386,-0.04451616480946541,-0.03913479298353195,-0.0016415591817349195,0.021455449983477592,0.0277850478887558,-0.00706068892031908,-0.015299791470170021,0.010725053027272224,-0.013705930672585964,-0.012086579576134682,-0.0008460404351353645,0.0061960844323039055,0.0038220123387873173,-0.0009868640918284655,-0.0021027852781116962,0.0014901135582476854,-0.0019084000959992409,-0.001618007430806756,-0.00014303301577456295,0.0008434075280092657,5,0
dermamnist_id_006993,5,0.17073063236332073,0.08773818896324984,1.0000001192092896,0.053677210642490536,0.0015135059832725173,0.09255197644233704,-0.02082822658121586,-0.05009075999259949,0.03902989253401756,-0.046024203300476074,-0.0397907979786396,-0.0014563653385266662,0.019899263978004456,0.09075724333524704,-0.022286375984549522,-0.04990775138139725,0.03665700554847717,-0.04417992755770683,-0.038740336894989014,-0.0016802491154521704,0.021217254921793938,0.02760111354291439,-0.007011106237769127,-0.015200980007648468,0.01065281592309475,-0.013618504628539085,-0.012003621086478233,-0.0008436977514065802,0.006152329500764608,0.0037985092494636774,-0.00098051642999053,-0.002090051071718335,0.0014807363040745258,-0.0018971012905240059,-0.0016078267944976687,-0.00014247118087951094,0.0008378351340070367,5,0
dermamnist_id_003015,5,0.14464191298022727,0.07433123931772852,0.9999999403953552,0.055437924165744334,0.001646360849106409,0.09818900376558304,-0.02293870411813259,-0.052601661533117294,0.04122716933488846,-0.047904327511787415,-0.04339876398444176,-0.0011104517616331577,0.021651141345500946,0.09191984683275223,-0.022682230919599533,-0.050461359322071075,0.03710257634520531,-0.04461372643709183,-0.03942130506038666,-0.0016269846819341183,0.021558137610554695,0.027819830924272537,-0.007072479464113712,-0.015316884033381939,0.010735806077718735,-0.013719330541789532,-0.012109028175473213,-0.0008457776857540011,0.006204403471201658,0.0038230151403695345,-0.0009873348753899336,-0.0021030311472713947,0.0014900907408446074,-0.0019085559761151671,-0.0016194075578823686,-0.00014306401135399938,0.0008437830838374794,5,0
dermamnist_id_006902,5,0.15288985988342782,0.078569845559237,0.9999999403953552,0.054513849143404514,0.0015728169791154167,0.09501827508211136,-0.021585887297987938,-0.05125878006219864,0.03994396701455116,-0.046907711774110794,-0.04132671281695366,-0.0014890637248754501,0.02071450650691986,0.09145808964967728,-0.02248295769095421,-0.050264663994312286,0.03692290931940079,-0.04447096586227417,-0.039113570004701614,-0.0016863089986145496,0.021421462297439575,0.027761034667491913,-0.0070530716329813,-0.015287622809410095,0.010713769122958183,-0.013694529421627522,-0.012077098712325096,-0.000847795105073601,0.006190129555761814,0.0038179971743375063,-0.000985591672360897,-0.0021006539463996887,0.0014881860697641969,-0.001906486926600337,-0.0016165967099368572,-0.00014317649765871465,0.0008424310362897813,6,1
dermamnist_id_006843,5,0.16389284111392363,0.08422425937471428,0.9999999403953552,0.05527615442406386,0.0016340715064787773,0.09772583842277527,-0.022688500583171844,-0.05233800411224365,0.041094787418842316,-0.047788046300411224,-0.04304768145084381,-0.001186972251161933,0.021663662046194077,0.09176409244537354,-0.022622359916567802,-0.050373729318380356,0.037052929401397705,-0.044553205370903015,-0.03932904452085495,-0.001635502907447517,0.021540852263569832,0.027794141322374344,-0.007064901292324066,-0.015302949585020542,0.010726753622293472,-0.013707089237868786,-0.01209631934762001,-0.0008454808266833425,0.006199827883392572,0.003820545505732298,-0.0009865695610642433,-0.0021017645485699177,0.001489248825237155,-0.0019072984578087926,-0.0016181758837774396,-0.00014296671724878252,0.0008433578768745065,5,0
dermamnist_id_002587,5,0.1513345066904267,0.07777055213155423,0.9999999403953552,0.05457313172519207,0.0015760675073613235,0.0950811430811882,-0.0218858253210783,-0.05124847590923309,0.04019991308450699,-0.04693526774644852,-0.041125498712062836,-0.0012078946456313133,0.02057448960840702,0.09159566462039948,-0.022554956376552582,-0.05033610761165619,0.03701262176036835,-0.04454049840569496,-0.0391373336315155,-0.001653480576351285,0.021425709128379822,0.027791399508714676,-0.007062770426273346,-0.015303973108530045,0.010727053508162498,-0.013709848746657372,-0.01208876259624958,-0.0008471128530800343,0.0061953309923410416,0.003824319690465927,-0.0009875812102109194,-0.002104048617184162,0.0014909247402101755,-0.001909699640236795,-0.001618969370611012,-0.00014322646893560886,0.0008436222560703754,5,0
dermamnist_id_001210,5,0.18857494190566418,0.09690835005779286,1.0,0.05451402981998399,0.0015748377112323076,0.09520374983549118,-0.021711012348532677,-0.05120590329170227,0.040049053728580475,-0.04702376946806908,-0.04140722006559372,-0.0014670772943645716,0.020939670503139496,0.09132333844900131,-0.022461576387286186,-0.050167519599199295,0.03687312453985214,-0.044407088309526443,-0.03905871883034706,-0.0016788998618721962,0.021415667608380318,0.027716975659132004,-0.007042356766760349,-0.015262443572282791,0.010697035118937492,-0.01367269828915596,-0.012058048509061337,-0.0008462999830953777,0.006181564647704363,0.0038120553363114595,-0.000984100392088294,-0.002097324002534151,0.0014858844224363565,-0.0019034836441278458,-0.0016140801599249244,-0.00014295513392426074,0.000841279688756913,5,0
dermamnist_id_003616,5,0.14749160953628965,0.07579569365414576,1.0,0.05513098702067509,0.0016261713120887676,0.09750109910964966,-0.022561252117156982,-0.05225389450788498,0.04094189405441284,-0.04768356680870056,-0.04301711171865463,-0.0013673324137926102,0.021556507796049118,0.09150881320238113,-0.02254936471581459,-0.05023954063653946,0.03694027662277222,-0.04443087428808212,-0.03922850638628006,-0.0016576664056628942,0.021472476422786713,0.027704689651727676,-0.007041638251394033,-0.015253879129886627,0.010691801086068153,-0.013663220219314098,-0.012057702988386154,-0.0008442258113063872,0.006179423071444035,0.003809346118941903,-0.0009836181998252869,-0.002095611300319433,0.0014847819693386555,-0.0019017842132598162,-0.0016134997131302953,-0.00014271645341068506,0.0008407830027863383,5,0
dermamnist_id_005504,5,0.16729130081302795,0.08597072218069439,1.0,0.05503664386924356,0.0016169246097439993,0.0971006527543068,-0.022439373657107353,-0.05204881727695465,0.04086504504084587,-0.04761406034231186,-0.04258490353822708,-0.0012294058687984943,0.02153824269771576,0.09149523079395294,-0.02254057489335537,-0.05023279786109924,0.036952000111341476,-0.044440217316150665,-0.03918430954217911,-0.0016372002428397536,0.021482376381754875,0.027737578377127647,-0.007049803622066975,-0.015272318385541439,0.010705388151109219,-0.01367991790175438,-0.012070069089531898,-0.0008440959500148892,0.006187502294778824,0.0038131135515868664,-0.0009845906170085073,-0.002097761956974864,0.001486418186686933,-0.0019036410376429558,-0.0016148127615451813,-0.00014268945960793644,0.0008417492499575019,5,0
dermamnist_id_001135,5,0.18220519152575435,0.09363494589624811,0.9999999403953552,0.054608108301181346,0.001579190031896117,0.0952497348189354,-0.021892227232456207,-0.05120736360549927,0.040371187031269073,-0.046946004033088684,-0.04123229533433914,-0.001162972068414092,0.02087664231657982,0.09157376736402512,-0.02254287526011467,-0.050302810966968536,0.037021007388830185,-0.04451896250247955,-0.039132267236709595,-0.0016448262613266706,0.021463192999362946,0.027785971760749817,-0.007061089389026165,-0.015300298109650612,0.010725989937782288,-0.01370615791529417,-0.012086521834135056,-0.0008463072590529919,0.006196465343236923,0.0038229592610150576,-0.000987147563137114,-0.002103308215737343,0.0014905619900673628,-0.0019088274566456676,-0.0016183718107640743,-0.00014308240497484803,0.0008435964118689299,5,0
dermamnist_id_005434,5,0.15865787840181972,0.08153402071459663,1.0000001192092896,0.05486853147158399,0.0016033845197164667,0.09643375873565674,-0.022613130509853363,-0.05168592929840088,0.04090343415737152,-0.04722987115383148,-0.042045533657073975,-0.0008188661886379123,0.021081557497382164,0.09150537848472595,-0.022586973384022713,-0.050242431461811066,0.03699833154678345,-0.04444187879562378,-0.039150338619947433,-0.0015914265532046556,0.02143646404147148,0.027722183614969254,-0.007048106752336025,-0.015263722278177738,0.01070152036845684,-0.01367251481860876,-0.01206163503229618,-0.0008414818439632654,0.00618151668459177,0.003812805050984025,-0.000984931131824851,-0.002097494900226593,0.0014866527635604143,-0.00190357631072402,-0.0016143468674272299,-0.0001424377114744857,0.0008412874885834754,5,0
dermamnist_id_006437,5,0.15279778540723538,0.07852252863854714,0.9999999403953552,0.055398074560798705,0.0016511092337824435,0.09868879616260529,-0.02307731658220291,-0.05278107523918152,0.041301432996988297,-0.047991298139095306,-0.04391961917281151,-0.0011508536990731955,0.021950935944914818,0.09143836796283722,-0.02256695181131363,-0.05018119141459465,0.03689161688089371,-0.04435449093580246,-0.03926212340593338,-0.0016154095064848661,0.021473677828907967,0.027664512395858765,-0.00703326053917408,-0.015230690129101276,0.010675018653273582,-0.013641155324876308,-0.012043947353959084,-0.0008406391134485602,0.006171232555061579,0.003800621721893549,-0.0009814903605729342,-0.0020906829740852118,0.0014812239678576589,-0.0018971641547977924,-0.0016102658119052649,-0.0001422019413439557,0.0008390553994104266,5,0
dermamnist_id_004064,5,0.1608175434743541,0.08264386901544589,0.9999999403953552,0.055022499116603285,0.0016121591057352137,0.09675144404172897,-0.022223500534892082,-0.05193006247282028,0.04071085900068283,-0.047533586621284485,-0.042374107986688614,-0.00134666555095464,0.021354924887418747,0.09170424193143845,-0.022574540227651596,-0.05035953223705292,0.037033066153526306,-0.04455651342868805,-0.03926272317767143,-0.0016611111350357533,0.02151566557586193,0.02781013958156109,-0.00706725288182497,-0.015312805771827698,0.010733280330896378,-0.013716702349483967,-0.012100852094590664,-0.0008475109352730215,0.006202878896147013,0.0038241709116846323,-0.0009873441886156797,-0.002103887964040041,0.0014906907454133034,-0.001909302780404687,-0.001619436894543469,-0.0001432169519830495,0.0008440418168902397,5,0
dermamnist_id_003858,5,0.16648926962130955,0.08555855968074147,0.9999999403953552,0.05460755625972524,0.0015778359521665733,0.0951675996184349,-0.021745111793279648,-0.051276661455631256,0.0401296392083168,-0.046992890536785126,-0.041280828416347504,-0.0013219733955338597,0.020740117877721786,0.09161856025457382,-0.022539135068655014,-0.050343651324510574,0.03700867295265198,-0.04455085098743439,-0.039164863526821136,-0.0016648363089188933,0.02145661599934101,0.027817418798804283,-0.007068329025059938,-0.01531828474253416,0.010736564174294472,-0.013722380623221397,-0.012100798077881336,-0.0008482371922582388,0.006202520802617073,0.0038266463670879602,-0.0009879916906356812,-0.0021053687669336796,0.001491745002567768,-0.001910809543915093,-0.0016200568061321974,-0.00014335269224829972,0.0008443262195214629,5,0
dermamnist_id_001112,5,0.18637859745994895,0.09577965228786679,0.9999999403953552,0.053943656326737255,0.0015301587583999249,0.09313149005174637,-0.021193716675043106,-0.05029642954468727,0.039487168192863464,-0.04623405635356903,-0.0399034321308136,-0.0012662832159548998,0.020096221938729286,0.09113255888223648,-0.022407596930861473,-0.05009673163294792,0.036841295659542084,-0.04435384273529053,-0.03888094797730446,-0.0016604046104475856,0.021315012127161026,0.027697468176484108,-0.007037047296762466,-0.01525333896279335,0.010691764764487743,-0.013665363192558289,-0.012044543400406837,-0.0008452449692413211,0.006174460053443909,0.0038131081964820623,-0.0009845246095210314,-0.002098039723932743,0.0014867011923342943,-0.001904273172840476,-0.0016137922648340464,-0.00014285685028880835,0.0008411085000261664,1,1
dermamnist_id_006363,5,0.1488293742943984,0.07648316874581854,1.0,0.0548644193331711,0.001598645477656907,0.09609853476285934,-0.022015001624822617,-0.05172734335064888,0.04038738086819649,-0.04726271331310272,-0.04200981184840202,-0.001354122068732977,0.021047266200184822,0.09171408414840698,-0.022570230066776276,-0.05038805305957794,0.037025950849056244,-0.04456846043467522,-0.039256561547517776,-0.0016666939482092857,0.02149365097284317,0.02782030962407589,-0.007069523446261883,-0.01531931385397911,0.010736505500972271,-0.013722365722060204,-0.012104857712984085,-0.0008481690310873091,0.006203807890415192,0.003824748797342181,-0.000987483188509941,-0.002104254672303796,0.00149082625284791,-0.0019097010372206569,-0.0016196512151509523,-0.00014329244731925428,0.0008440195815637708,5,0
dermamnist_id_000186,5,0.188670200869823,0.09695730348156995,0.9999999403953552,0.05441635730676353,0.0015666508844222444,0.09480557590723038,-0.02179398387670517,-0.05091484636068344,0.040241509675979614,-0.04674218222498894,-0.04103456437587738,-0.0010851194383576512,0.020774375647306442,0.09132366627454758,-0.02247919701039791,-0.05015827342867851,0.03693161904811859,-0.04440142959356308,-0.03901951387524605,-0.0016306338366121054,0.02140634134411812,0.027721932157874107,-0.007044743746519089,-0.015264773741364479,0.010701984167098999,-0.013674648478627205,-0.012058262713253498,-0.0008436909411102533,0.006182375364005566,0.0038142548874020576,-0.0009849289199337363,-0.0020984855946153402,0.0014872842002660036,-0.0019044779473915696,-0.0016146028647199273,-0.0001426582457497716,0.000841706118080765,2,1
dermamnist_id_006588,5,0.15625092554372808,0.08029709163066119,1.0,0.054454059805721045,0.0015671159854515465,0.09473054856061935,-0.021489210426807404,-0.05107570067048073,0.04000401124358177,-0.04695310443639755,-0.04087973013520241,-0.0013994700275361538,0.020623711869120598,0.09148363023996353,-0.022482257336378098,-0.05027560144662857,0.03696392849087715,-0.04451146721839905,-0.03907404839992523,-0.0016777128912508488,0.021423518657684326,0.027779467403888702,-0.007057445123791695,-0.015297843143343925,0.010722571983933449,-0.013704858720302582,-0.012082390487194061,-0.0008479453390464187,0.006194138899445534,0.00382259301841259,-0.000986825325526297,-0.002103228121995926,0.0014902693219482899,-0.0019088705303147435,-0.001618103007785976,-0.0001432383432984352,0.000843421439640224,5,0
dermamnist_id_003084,5,0.16533407763098085,0.08496490843179273,0.9999998807907104,0.054766146815381944,0.0015922508515929593,0.09580197185277939,-0.02218542993068695,-0.05137266218662262,0.0405714213848114,-0.04705590754747391,-0.04179379716515541,-0.0011151331709697843,0.020938266068696976,0.0916629284620285,-0.022588353604078293,-0.05033343285322189,0.03704984858632088,-0.04454248026013374,-0.03921706601977348,-0.001639765570871532,0.021471215412020683,0.02777787297964096,-0.007060130126774311,-0.015294695273041725,0.010722441598773003,-0.013701485469937325,-0.012085364200174809,-0.0008457154035568237,0.006193900480866432,0.003821813967078924,-0.00098699820227921,-0.0021025072783231735,0.0014900531386956573,-0.0019082247745245695,-0.0016181734390556812,-0.00014303479110822082,0.0008432284812442958,0,1
dermamnist_id_004607,5,0.15313388057454194,0.07869524738790447,0.9999999403953552,0.05466539424378425,0.0015832533667350054,0.09543267637491226,-0.02164480648934841,-0.051408980041742325,0.04015824943780899,-0.047205522656440735,-0.0414440855383873,-0.0015443810261785984,0.020855968818068504,0.09160448610782623,-0.022513916715979576,-0.05033459514379501,0.03699050098657608,-0.0445559099316597,-0.0391663983464241,-0.0016955002211034298,0.021459870040416718,0.027799813076853752,-0.0070626563392579556,-0.015308571048080921,0.01072915643453598,-0.013714322820305824,-0.012093400582671165,-0.0008494090870954096,0.006198941729962826,0.0038246014155447483,-0.0009872815571725368,-0.0021042772568762302,0.001490822876803577,-0.00190982804633677,-0.0016192947514355183,-0.0001434570731362328,0.0008439053199253976,5,0
dermamnist_id_003036,5,0.16937709553425456,0.08704260863045632,1.0,0.053359968413133174,0.0014955422386801385,0.09195271134376526,-0.020500322803854942,-0.04978545755147934,0.038732580840587616,-0.0458160936832428,-0.03953028842806816,-0.0016137915663421154,0.0197957381606102,0.09027077257633209,-0.022139692679047585,-0.0496426522731781,0.036455098539590836,-0.04395929351449013,-0.038529809564352036,-0.0016974157188087702,0.021105283871293068,0.027439696714282036,-0.006968630012124777,-0.015112275257706642,0.0105903260409832,-0.013539684936404228,-0.011933088302612305,-0.0008401052909903228,0.006116521079093218,0.00377669301815331,-0.0009746903087943792,-0.002078104531392455,0.0014721835032105446,-0.001886253827251494,-0.0015986126381903887,-0.00014179860590957105,0.0008330213604494929,5,0
dermamnist_id_004693,5,0.17973230939852722,0.09236413587019031,1.0,0.05471797246718779,0.0015879380531820461,0.09567683935165405,-0.02194128930568695,-0.05139249563217163,0.040427401661872864,-0.04711693897843361,-0.041655175387859344,-0.0011975503293797374,0.020987600088119507,0.09157989174127579,-0.02253803238272667,-0.05029889941215515,0.03700699657201767,-0.04451564699411392,-0.03916855901479721,-0.0016450292896479368,0.021468376740813255,0.02779267355799675,-0.007062442600727081,-0.01530366949737072,0.010727791115641594,-0.013709096238017082,-0.012091033160686493,-0.0008463662816211581,0.0061982301995158195,0.0038224852178245783,-0.00098693510517478,-0.002102999947965145,0.00149023556150496,-0.0019085616804659367,-0.0016184179112315178,-0.00014305950026027858,0.0008435583440586925,2,1
dermamnist_id_000379,5,0.16678553860502734,0.08571081182036962,0.9999999403953552,0.05450926715275273,0.0015706974173224876,0.09484008699655533,-0.021652180701494217,-0.05108322948217392,0.04014425724744797,-0.046952471137046814,-0.04090901464223862,-0.0012562922202050686,0.020618148148059845,0.0915742889046669,-0.02252371236681938,-0.05031794309616089,0.03701338171958923,-0.04454942047595978,-0.03911067545413971,-0.0016604047268629074,0.021438147872686386,0.027797602117061615,-0.007062951102852821,-0.015307417139410973,0.010730127803981304,-0.013713549822568893,-0.012090317904949188,-0.0008476166985929012,0.006197821348905563,0.003825090592727065,-0.000987594947218895,-0.0021045475732535124,0.0014913370832800865,-0.001910095801576972,-0.00161912536714226,-0.00014325135271064937,0.000843927264213562,4,1
dermamnist_id_002530,5,0.15944480281079224,0.0819384198639379,1.0000001192092896,0.05473693972453475,0.001588296437735839,0.09564309567213058,-0.022030416876077652,-0.05145547538995743,0.04046366363763809,-0.047163981944322586,-0.04145006090402603,-0.0011302438797429204,0.020819736644625664,0.09166070073843002,-0.022572144865989685,-0.05035531520843506,0.0370463952422142,-0.044562578201293945,-0.03917855769395828,-0.001637992332689464,0.021462157368659973,0.027816981077194214,-0.007069422863423824,-0.015317481011152267,0.010737431235611439,-0.01372160017490387,-0.012100542895495892,-0.0008467771694995463,0.006202222779393196,0.003826981410384178,-0.0009882443118840456,-0.002105500316247344,0.0014920600224286318,-0.001910905702970922,-0.0016201066318899393,-0.00014320682385005057,0.0008443763363175094,5,0
dermamnist_id_006581,5,0.1800591717312502,0.09253210988115974,1.0,0.054670174373313785,0.0015844061619405265,0.09552004188299179,-0.022112835198640823,-0.05128161609172821,0.04047606140375137,-0.04699210822582245,-0.04147615656256676,-0.0010161325335502625,0.020914632827043533,0.09155511111021042,-0.02256070263683796,-0.050281789153814316,0.03701232373714447,-0.04449738189578056,-0.039143018424510956,-0.0016210603062063456,0.0214560367166996,0.027783267199993134,-0.007061585783958435,-0.015298206359148026,0.010724869556725025,-0.013704203069210052,-0.01208638958632946,-0.0008449002634733915,0.006195651832967997,0.0038222773000597954,-0.000987138831987977,-0.002102834638208151,0.0014902947004884481,-0.001908446429297328,-0.0016181736718863249,-0.00014293781714513898,0.000843436224386096,0,1
